"model_name","isolette_dual_sensor","isolette_dual_sensor","isolette_dual_sensor","isolette_dual_sensor","isolette_dual_sensor","isolette_dual_sensor","isolette_dual_sensor","isolette_dual_sensor","isolette_dual_sensor","isolette_dual_sensor","isolette_dual_sensor","isolette_single_sensor","isolette_single_sensor","isolette_single_sensor","isolette_single_sensor","isolette_single_sensor","operator_interface","operator_interface","thermostat_single_sensor","thermostat_single_sensor","thermostat_single_sensor","thermostat_single_sensor","thermostat_single_sensor","thermostat_single_sensor","thermostat_single_sensor","thermostat_single_sensor","MyCar","cc_mcu_dual","cc_mcu","cc_mcu_single","CruiseControl","integration_functional","integration_functional","integration_functional","integration_functional","integration_hardware","integration_hardware","integration_hardware","Device_AADL_Test_Abstract_Device_Illegal_Port_Name","Device_AADL_Test_Abstract_Device_Missing_Data_Type_Responder","Device_AADL_Test_Abstract_Device_Missing","Device_AADL_Test_Abstract_Device_Missing_Ports","Device_AADL_Test_System_Impl_Property_Missing_Credentials","Device_AADL_Test_System_Impl_Property_Missing_ManufacturerModel","Device_AADL_Test_System_Impl_Property_Missing_Manufacturer","Device_AADL_Test_System_Impl_Property_Missing_ModelNumber","Device_AADL_Test_System_Impl_Property_Missing_SYSTYPE","NoninPulseOx","PulseOx_Forwarding_Bidirectional_System","PulseOx_Forwarding_DevToDev_System","Duplicate_System","PulseOx_Forwarding_Duplicate_System","PulseOx_Forwarding_System","PulseOx_Forwarding_System","PulseOx_Forwarding_System","SimpleCapnograph","SimplePCA","Generator","Temp_sensor","Thermostat_Controller","thermostat","VendingMachineSterownik_with_Devices","VendingMachineSterownik_with_Devices","bankomat","Car","CoffeeMachineSystem","CoffeeMakerSystem","SystemEnvironment","avoidance_subsystem","complete_car","networking_subsystem_standard","prediction_subsystem_standard","response_subsystem_standard","user_interaction_subsystem_standard","vehicle_actuation_standard","DrinkMachineSystem","Heat_Source","Heat_Source_with_devices","Operator_Interface","Temperature_Sensor","Temperature_Sensor","Generator","Temp_sensor","Thermostat_Controller","thermostat","AutomatSystem_with_devices"
"isolette_dual_sensor","0.0","0.0","0.2","0.0","0.0","0.0","0.0","0.2","0.0","0.2","0.0","0.3","0.3","0.5","0.2","0.5","0.7714285714285714","0.7714285714285714","0.13333333333333333","0.13333333333333333","0.13333333333333333","0.13333333333333333","0.2","0.7333333333333333","0.13333333333333333","0.2","0.8","0.6","0.3","0.6","1.0","0.8","0.8","0.8","0.8","0.8","0.8","0.8","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.8","0.8","0.2","0.8","0.8","0.8","0.8","0.5","0.5","0.1","0.13333333333333333","0.7846153846153846","0.8","0.8","0.8","0.8","0.8","0.7666666666666666","0.7333333333333333","0.8","0.7888888888888889","0.75","0.7","0.7888888888888889","0.75","0.7","0.75","0.8","0.6333333333333333","1.0","0.33333333333333337","0.30000000000000004","0.30000000000000004","0.1","0.13333333333333333","0.7846153846153846","0.8","0.8"
"isolette_single_sensor","0.3","0.3","0.5","0.3","0.3","0.3","0.3","0.5","0.3","0.5","0.3","0.0","0.0","0.2","0.5","0.4","0.5464285714285715","0.5464285714285715","0.43333333333333335","0.43333333333333335","0.43333333333333335","0.43333333333333335","0.5","0.5333333333333333","0.43333333333333335","0.5","0.6714285714285715","0.42","0.0","0.42","1.0","0.7307692307692308","0.7307692307692308","0.7307692307692308","0.7437499999999999","0.75","0.75","0.75","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.5","0.575","0.5","0.5","0.5","0.5","0.5","0.4","0.4","0.4","0.43333333333333335","0.6846153846153846","0.6875","0.6875","0.6875","0.7357142857142858","0.6714285714285715","0.6766666666666667","0.6333333333333333","0.6","0.6763888888888889","0.6","0.6181818181818182","0.7542735042735043","0.45","0.5875","0.705","0.7549999999999999","0.43333333333333335","0.7083333333333333","0.6333333333333333","0.6000000000000001","0.6000000000000001","0.4","0.43333333333333335","0.6846153846153846","0.6875","0.7"
"isolette_single_sensor","0.3","0.3","0.5","0.3","0.3","0.3","0.3","0.5","0.3","0.5","0.3","0.0","0.0","0.2","0.5","0.4","0.5464285714285715","0.5464285714285715","0.43333333333333335","0.43333333333333335","0.43333333333333335","0.43333333333333335","0.5","0.5333333333333333","0.43333333333333335","0.5","0.6714285714285715","0.42","0.0","0.42","1.0","0.7307692307692308","0.7307692307692308","0.7307692307692308","0.7437499999999999","0.75","0.75","0.75","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.5","0.575","0.5","0.5","0.5","0.5","0.5","0.4","0.4","0.4","0.43333333333333335","0.6846153846153846","0.6875","0.6875","0.6875","0.7357142857142858","0.6714285714285715","0.6766666666666667","0.6333333333333333","0.6","0.6763888888888889","0.6","0.6181818181818182","0.7542735042735043","0.45","0.5875","0.705","0.7549999999999999","0.43333333333333335","0.7083333333333333","0.6333333333333333","0.6000000000000001","0.6000000000000001","0.4","0.43333333333333335","0.6846153846153846","0.6875","0.7"
"isolette_single_sensor","0.5","0.5","0.3","0.5","0.5","0.5","0.5","0.3","0.5","0.3","0.5","0.2","0.2","0.0","0.3","0.19999999999999998","0.575","0.575","0.5","0.5","0.5","0.5","0.3","0.6","0.5","0.3","0.4714285714285714","0.62","0.2","0.62","1.0","0.5307692307692308","0.5307692307692308","0.5307692307692308","0.54375","0.55","0.55","0.55","0.19999999999999998","0.19999999999999998","0.19999999999999998","0.19999999999999998","0.19999999999999998","0.19999999999999998","0.19999999999999998","0.19999999999999998","0.19999999999999998","0.19999999999999998","0.3","0.375","0.3","0.3","0.3","0.3","0.3","0.19999999999999998","0.19999999999999998","0.5","0.5","0.7","0.4875","0.4875","0.4875","0.5357142857142857","0.4714285714285714","0.71","0.7","0.39999999999999997","0.6875","0.6499999999999999","0.7181818181818183","0.7653846153846153","0.5","0.6875","0.7549999999999999","0.5549999999999999","0.5","0.7749999999999999","0.7","0.7","0.7","0.5","0.5","0.7","0.4875","0.5"
"isolette_single_sensor","0.2","0.2","0.0","0.2","0.2","0.2","0.2","0.0","0.2","0.0","0.2","0.5","0.5","0.3","0.0","0.3","0.8","0.8","0.2","0.2","0.2","0.2","0.0","0.8","0.2","0.0","0.6","0.8","0.5","0.8","1.0","0.6","0.6","0.6","0.6","0.6","0.6","0.6","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.6","0.6","0.0","0.6","0.6","0.6","0.6","0.3","0.3","0.2","0.2","0.8","0.6","0.6","0.6","0.6","0.6","0.8","0.8","0.6","0.8","0.8","0.8","0.8","0.8","0.8","0.8","0.6","0.7","1.0","0.4","0.4","0.4","0.2","0.2","0.8","0.6","0.6"
"isolette_single_sensor","0.5","0.5","0.3","0.5","0.5","0.5","0.5","0.3","0.5","0.3","0.5","0.4","0.4","0.19999999999999998","0.3","0.0","0.7249999999999999","0.7249999999999999","0.5","0.5","0.5","0.5","0.3","0.6499999999999999","0.5","0.3","0.5571428571428572","0.74","0.4","0.74","1.0","0.5769230769230769","0.5769230769230769","0.5769230769230769","0.58125","0.5833333333333333","0.5833333333333333","0.5833333333333333","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.5","0.5249999999999999","0.3","0.5","0.5","0.5","0.5","0.0","0.0","0.5","0.5","0.5","0.5625","0.5625","0.5625","0.5785714285714285","0.5571428571428572","0.77","0.7666666666666666","0.44999999999999996","0.7625","0.75","0.7727272727272727","0.7884615384615383","0.7","0.7625","0.7849999999999999","0.585","0.55","1.0","0.7","0.7","0.7","0.5","0.5","0.5","0.5625","0.5666666666666667"
"operator_interface","0.7714285714285714","0.7714285714285714","0.8","0.7714285714285714","0.7714285714285714","0.7714285714285714","0.7714285714285714","0.8","0.7714285714285714","0.8","0.7714285714285714","0.5464285714285715","0.5464285714285715","0.575","0.8","0.7249999999999999","0.0","0.0","0.7142857142857143","0.7142857142857143","0.7142857142857143","0.7142857142857143","0.8","0.39285714285714285","0.7142857142857143","0.8","0.37142857142857144","0.3214285714285714","0.5464285714285715","0.3214285714285714","1.0","0.5841628959276017","0.5841628959276017","0.5841628959276017","0.6014705882352942","0.6493333333333333","0.6493333333333333","0.6493333333333333","0.7249999999999999","0.7249999999999999","0.7249999999999999","0.7249999999999999","0.7249999999999999","0.7249999999999999","0.7249999999999999","0.7249999999999999","0.7249999999999999","0.7249999999999999","0.4464285714285714","0.37142857142857144","0.8","0.4464285714285714","0.4464285714285714","0.4464285714285714","0.4464285714285714","0.7249999999999999","0.7249999999999999","0.7428571428571429","0.7142857142857143","0.44587912087912085","0.558695652173913","0.47500000000000003","0.47500000000000003","0.6365079365079365","0.32857142857142857","0.4172670807453416","0.45742296918767505","0.4166666666666667","0.536015325670498","0.46185064935064934","0.5025162337662338","0.6451860231271995","0.20357142857142857","0.3303571428571429","0.5557142857142857","0.6875","1.0","1.0","1.0","1.0","1.0","0.7428571428571429","0.7142857142857143","0.44587912087912085","0.558695652173913","0.5166666666666666"
"operator_interface","0.7714285714285714","0.7714285714285714","0.8","0.7714285714285714","0.7714285714285714","0.7714285714285714","0.7714285714285714","0.8","0.7714285714285714","0.8","0.7714285714285714","0.5464285714285715","0.5464285714285715","0.575","0.8","0.7249999999999999","0.0","0.0","0.7142857142857143","0.7142857142857143","0.7142857142857143","0.7142857142857143","0.8","0.39285714285714285","0.7142857142857143","0.8","0.37142857142857144","0.3214285714285714","0.5464285714285715","0.3214285714285714","1.0","0.5841628959276017","0.5841628959276017","0.5841628959276017","0.6014705882352942","0.6493333333333333","0.6493333333333333","0.6493333333333333","0.7249999999999999","0.7249999999999999","0.7249999999999999","0.7249999999999999","0.7249999999999999","0.7249999999999999","0.7249999999999999","0.7249999999999999","0.7249999999999999","0.7249999999999999","0.4464285714285714","0.37142857142857144","0.8","0.4464285714285714","0.4464285714285714","0.4464285714285714","0.4464285714285714","0.7249999999999999","0.7249999999999999","0.7428571428571429","0.7142857142857143","0.44587912087912085","0.558695652173913","0.47500000000000003","0.47500000000000003","0.6365079365079365","0.32857142857142857","0.4172670807453416","0.45742296918767505","0.4166666666666667","0.536015325670498","0.46185064935064934","0.5025162337662338","0.6451860231271995","0.20357142857142857","0.3303571428571429","0.5557142857142857","0.6875","1.0","1.0","1.0","1.0","1.0","0.7428571428571429","0.7142857142857143","0.44587912087912085","0.558695652173913","0.5166666666666666"
"thermostat_single_sensor","0.13333333333333333","0.13333333333333333","0.2","0.13333333333333333","0.13333333333333333","0.13333333333333333","0.13333333333333333","0.2","0.13333333333333333","0.2","0.13333333333333333","0.43333333333333335","0.43333333333333335","0.5","0.2","0.5","0.7142857142857143","0.7142857142857143","0.0","0.0","0.0","0.0","0.2","0.6","0.0","0.2","0.8","0.7333333333333333","0.43333333333333335","0.7333333333333333","1.0","0.8","0.8","0.8","0.8","0.8","0.8","0.8","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.8","0.8","0.2","0.8","0.8","0.8","0.8","0.5","0.5","0.06666666666666667","0.0","0.7538461538461538","0.8","0.8","0.8","0.8","0.8","0.7","0.6","0.8","0.7666666666666666","0.65","0.6666666666666666","0.7666666666666666","0.65","0.6666666666666666","0.65","0.8","0.5","1.0","0.2","0.26666666666666666","0.26666666666666666","0.06666666666666667","0.0","0.7538461538461538","0.8","0.8"
"thermostat_single_sensor","0.13333333333333333","0.13333333333333333","0.2","0.13333333333333333","0.13333333333333333","0.13333333333333333","0.13333333333333333","0.2","0.13333333333333333","0.2","0.13333333333333333","0.43333333333333335","0.43333333333333335","0.5","0.2","0.5","0.7142857142857143","0.7142857142857143","0.0","0.0","0.0","0.0","0.2","0.6","0.0","0.2","0.8","0.7333333333333333","0.43333333333333335","0.7333333333333333","1.0","0.8","0.8","0.8","0.8","0.8","0.8","0.8","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.8","0.8","0.2","0.8","0.8","0.8","0.8","0.5","0.5","0.06666666666666667","0.0","0.7538461538461538","0.8","0.8","0.8","0.8","0.8","0.7","0.6","0.8","0.7666666666666666","0.65","0.6666666666666666","0.7666666666666666","0.65","0.6666666666666666","0.65","0.8","0.5","1.0","0.2","0.26666666666666666","0.26666666666666666","0.06666666666666667","0.0","0.7538461538461538","0.8","0.8"
"thermostat_single_sensor","0.13333333333333333","0.13333333333333333","0.2","0.13333333333333333","0.13333333333333333","0.13333333333333333","0.13333333333333333","0.2","0.13333333333333333","0.2","0.13333333333333333","0.43333333333333335","0.43333333333333335","0.5","0.2","0.5","0.7142857142857143","0.7142857142857143","0.0","0.0","0.0","0.0","0.2","0.6","0.0","0.2","0.8","0.7333333333333333","0.43333333333333335","0.7333333333333333","1.0","0.8","0.8","0.8","0.8","0.8","0.8","0.8","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.8","0.8","0.2","0.8","0.8","0.8","0.8","0.5","0.5","0.06666666666666667","0.0","0.7538461538461538","0.8","0.8","0.8","0.8","0.8","0.7","0.6","0.8","0.7666666666666666","0.65","0.6666666666666666","0.7666666666666666","0.65","0.6666666666666666","0.65","0.8","0.5","1.0","0.2","0.26666666666666666","0.26666666666666666","0.06666666666666667","0.0","0.7538461538461538","0.8","0.8"
"thermostat_single_sensor","0.13333333333333333","0.13333333333333333","0.2","0.13333333333333333","0.13333333333333333","0.13333333333333333","0.13333333333333333","0.2","0.13333333333333333","0.2","0.13333333333333333","0.43333333333333335","0.43333333333333335","0.5","0.2","0.5","0.7142857142857143","0.7142857142857143","0.0","0.0","0.0","0.0","0.2","0.6","0.0","0.2","0.8","0.7333333333333333","0.43333333333333335","0.7333333333333333","1.0","0.8","0.8","0.8","0.8","0.8","0.8","0.8","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.8","0.8","0.2","0.8","0.8","0.8","0.8","0.5","0.5","0.06666666666666667","0.0","0.7538461538461538","0.8","0.8","0.8","0.8","0.8","0.7","0.6","0.8","0.7666666666666666","0.65","0.6666666666666666","0.7666666666666666","0.65","0.6666666666666666","0.65","0.8","0.5","1.0","0.2","0.26666666666666666","0.26666666666666666","0.06666666666666667","0.0","0.7538461538461538","0.8","0.8"
"thermostat_single_sensor","0.2","0.2","0.0","0.2","0.2","0.2","0.2","0.0","0.2","0.0","0.2","0.5","0.5","0.3","0.0","0.3","0.8","0.8","0.2","0.2","0.2","0.2","0.0","0.8","0.2","0.0","0.6","0.8","0.5","0.8","1.0","0.6","0.6","0.6","0.6","0.6","0.6","0.6","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.6","0.6","0.0","0.6","0.6","0.6","0.6","0.3","0.3","0.2","0.2","0.8","0.6","0.6","0.6","0.6","0.6","0.8","0.8","0.6","0.8","0.8","0.8","0.8","0.8","0.8","0.8","0.6","0.7","1.0","0.4","0.4","0.4","0.2","0.2","0.8","0.6","0.6"
"thermostat_single_sensor","0.7333333333333333","0.7333333333333333","0.8","0.7333333333333333","0.7333333333333333","0.7333333333333333","0.7333333333333333","0.8","0.7333333333333333","0.8","0.7333333333333333","0.5333333333333333","0.5333333333333333","0.6","0.8","0.6499999999999999","0.39285714285714285","0.39285714285714285","0.6","0.6","0.6","0.6","0.8","0.0","0.6","0.8","0.5142857142857142","0.4933333333333333","0.5333333333333333","0.4933333333333333","1.0","0.6832579185520362","0.6832579185520362","0.6832579185520362","0.6919117647058823","0.7186666666666666","0.7186666666666666","0.7186666666666666","0.6499999999999999","0.6499999999999999","0.6499999999999999","0.6499999999999999","0.6499999999999999","0.6499999999999999","0.6499999999999999","0.6499999999999999","0.6499999999999999","0.6499999999999999","0.375","0.425","0.8","0.375","0.375","0.375","0.375","0.6499999999999999","0.6499999999999999","0.6666666666666666","0.6","0.3038461538461539","0.6728260869565217","0.625","0.625","0.7126984126984126","0.5428571428571429","0.5878260869565217","0.46274509803921565","0.3666666666666667","0.6709770114942528","0.5363636363636364","0.5371212121212121","0.7259426847662143","0.25","0.44166666666666665","0.5800000000000001","0.74","1.0","1.0","1.0","1.0","1.0","0.6666666666666666","0.6","0.3038461538461539","0.6728260869565217","0.6476190476190475"
"thermostat_single_sensor","0.13333333333333333","0.13333333333333333","0.2","0.13333333333333333","0.13333333333333333","0.13333333333333333","0.13333333333333333","0.2","0.13333333333333333","0.2","0.13333333333333333","0.43333333333333335","0.43333333333333335","0.5","0.2","0.5","0.7142857142857143","0.7142857142857143","0.0","0.0","0.0","0.0","0.2","0.6","0.0","0.2","0.8","0.7333333333333333","0.43333333333333335","0.7333333333333333","1.0","0.8","0.8","0.8","0.8","0.8","0.8","0.8","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.8","0.8","0.2","0.8","0.8","0.8","0.8","0.5","0.5","0.06666666666666667","0.0","0.7538461538461538","0.8","0.8","0.8","0.8","0.8","0.7","0.6","0.8","0.7666666666666666","0.65","0.6666666666666666","0.7666666666666666","0.65","0.6666666666666666","0.65","0.8","0.5","1.0","0.2","0.26666666666666666","0.26666666666666666","0.06666666666666667","0.0","0.7538461538461538","0.8","0.8"
